Results: 	[[0.6821], [0.6993], [0.6703]]	
Results: 	[[0.6821, 0.6559], [0.6993, 0.6781], [0.6703, 0.6538]]	
Results: 	[[0.6821, 0.6559, 0.6296], [0.6993, 0.6781, 0.7135], [0.6703, 0.6538, 0.6423]]	
Results: 	[[0.6821, 0.6559, 0.6296, 0.6772], [0.6993, 0.6781, 0.7135, 0.6992], [0.6703, 0.6538, 0.6423, 0.674]]	
Results: 	[[0.6821, 0.6559, 0.6296, 0.6772, 0.6809], [0.6993, 0.6781, 0.7135, 0.6992, 0.6757], [0.6703, 0.6538, 0.6423, 0.674, 0.661]]	
Results: 	[[0.6821, 0.6559, 0.6296, 0.6772, 0.6809, 0.6702], [0.6993, 0.6781, 0.7135, 0.6992, 0.6757, 0.6984], [0.6703, 0.6538, 0.6423, 0.674, 0.661, 0.6362]]	
Results: 	[[0.6821, 0.6559, 0.6296, 0.6772, 0.6809, 0.6702, 0.6534], [0.6993, 0.6781, 0.7135, 0.6992, 0.6757, 0.6984, 0.7032], [0.6703, 0.6538, 0.6423, 0.674, 0.661, 0.6362, 0.6389]]	
Results: 	[[0.6821, 0.6559, 0.6296, 0.6772, 0.6809, 0.6702, 0.6534, 0.666], [0.6993, 0.6781, 0.7135, 0.6992, 0.6757, 0.6984, 0.7032, 0.6632], [0.6703, 0.6538, 0.6423, 0.674, 0.661, 0.6362, 0.6389, 0.6219]]	
Results: 	[[0.6821, 0.6559, 0.6296, 0.6772, 0.6809, 0.6702, 0.6534, 0.666, 0.702], [0.6993, 0.6781, 0.7135, 0.6992, 0.6757, 0.6984, 0.7032, 0.6632, 0.678], [0.6703, 0.6538, 0.6423, 0.674, 0.661, 0.6362, 0.6389, 0.6219, 0.6606]]	
Results: 	[[0.6821, 0.6559, 0.6296, 0.6772, 0.6809, 0.6702, 0.6534, 0.666, 0.702, 0.7033], [0.6993, 0.6781, 0.7135, 0.6992, 0.6757, 0.6984, 0.7032, 0.6632, 0.678, 0.6911], [0.6703, 0.6538, 0.6423, 0.674, 0.661, 0.6362, 0.6389, 0.6219, 0.6606, 0.6521]]	
Results: 	[[0.6821, 0.6559, 0.6296, 0.6772, 0.6809, 0.6702, 0.6534, 0.666, 0.702, 0.7033, 0.6782], [0.6993, 0.6781, 0.7135, 0.6992, 0.6757, 0.6984, 0.7032, 0.6632, 0.678, 0.6911, 0.6846], [0.6703, 0.6538, 0.6423, 0.674, 0.661, 0.6362, 0.6389, 0.6219, 0.6606, 0.6521, 0.6406]]	
Results: 	[[0.6821, 0.6559, 0.6296, 0.6772, 0.6809, 0.6702, 0.6534, 0.666, 0.702, 0.7033, 0.6782, 0.7123], [0.6993, 0.6781, 0.7135, 0.6992, 0.6757, 0.6984, 0.7032, 0.6632, 0.678, 0.6911, 0.6846, 0.6947], [0.6703, 0.6538, 0.6423, 0.674, 0.661, 0.6362, 0.6389, 0.6219, 0.6606, 0.6521, 0.6406, 0.651]]	
Results: 	[[0.6821, 0.6559, 0.6296, 0.6772, 0.6809, 0.6702, 0.6534, 0.666, 0.702, 0.7033, 0.6782, 0.7123, 0.6703], [0.6993, 0.6781, 0.7135, 0.6992, 0.6757, 0.6984, 0.7032, 0.6632, 0.678, 0.6911, 0.6846, 0.6947, 0.6983], [0.6703, 0.6538, 0.6423, 0.674, 0.661, 0.6362, 0.6389, 0.6219, 0.6606, 0.6521, 0.6406, 0.651, 0.6483]]	
Results: 	[[0.6821, 0.6559, 0.6296, 0.6772, 0.6809, 0.6702, 0.6534, 0.666, 0.702, 0.7033, 0.6782, 0.7123, 0.6703, 0.664], [0.6993, 0.6781, 0.7135, 0.6992, 0.6757, 0.6984, 0.7032, 0.6632, 0.678, 0.6911, 0.6846, 0.6947, 0.6983, 0.6622], [0.6703, 0.6538, 0.6423, 0.674, 0.661, 0.6362, 0.6389, 0.6219, 0.6606, 0.6521, 0.6406, 0.651, 0.6483, 0.6607]]	
Results: 	[[0.6821, 0.6559, 0.6296, 0.6772, 0.6809, 0.6702, 0.6534, 0.666, 0.702, 0.7033, 0.6782, 0.7123, 0.6703, 0.664, 0.6437], [0.6993, 0.6781, 0.7135, 0.6992, 0.6757, 0.6984, 0.7032, 0.6632, 0.678, 0.6911, 0.6846, 0.6947, 0.6983, 0.6622, 0.6975], [0.6703, 0.6538, 0.6423, 0.674, 0.661, 0.6362, 0.6389, 0.6219, 0.6606, 0.6521, 0.6406, 0.651, 0.6483, 0.6607, 0.6673]]	
Results: 	[[0.6821, 0.6559, 0.6296, 0.6772, 0.6809, 0.6702, 0.6534, 0.666, 0.702, 0.7033, 0.6782, 0.7123, 0.6703, 0.664, 0.6437, 0.635], [0.6993, 0.6781, 0.7135, 0.6992, 0.6757, 0.6984, 0.7032, 0.6632, 0.678, 0.6911, 0.6846, 0.6947, 0.6983, 0.6622, 0.6975, 0.7132], [0.6703, 0.6538, 0.6423, 0.674, 0.661, 0.6362, 0.6389, 0.6219, 0.6606, 0.6521, 0.6406, 0.651, 0.6483, 0.6607, 0.6673, 0.6709]]	
Results: 	[[0.6821, 0.6559, 0.6296, 0.6772, 0.6809, 0.6702, 0.6534, 0.666, 0.702, 0.7033, 0.6782, 0.7123, 0.6703, 0.664, 0.6437, 0.635, 0.6666], [0.6993, 0.6781, 0.7135, 0.6992, 0.6757, 0.6984, 0.7032, 0.6632, 0.678, 0.6911, 0.6846, 0.6947, 0.6983, 0.6622, 0.6975, 0.7132, 0.7037], [0.6703, 0.6538, 0.6423, 0.674, 0.661, 0.6362, 0.6389, 0.6219, 0.6606, 0.6521, 0.6406, 0.651, 0.6483, 0.6607, 0.6673, 0.6709, 0.6508]]	
Results: 	[[0.6821, 0.6559, 0.6296, 0.6772, 0.6809, 0.6702, 0.6534, 0.666, 0.702, 0.7033, 0.6782, 0.7123, 0.6703, 0.664, 0.6437, 0.635, 0.6666, 0.6491], [0.6993, 0.6781, 0.7135, 0.6992, 0.6757, 0.6984, 0.7032, 0.6632, 0.678, 0.6911, 0.6846, 0.6947, 0.6983, 0.6622, 0.6975, 0.7132, 0.7037, 0.6835], [0.6703, 0.6538, 0.6423, 0.674, 0.661, 0.6362, 0.6389, 0.6219, 0.6606, 0.6521, 0.6406, 0.651, 0.6483, 0.6607, 0.6673, 0.6709, 0.6508, 0.6321]]	
Results: 	[[0.6821, 0.6559, 0.6296, 0.6772, 0.6809, 0.6702, 0.6534, 0.666, 0.702, 0.7033, 0.6782, 0.7123, 0.6703, 0.664, 0.6437, 0.635, 0.6666, 0.6491, 0.6747], [0.6993, 0.6781, 0.7135, 0.6992, 0.6757, 0.6984, 0.7032, 0.6632, 0.678, 0.6911, 0.6846, 0.6947, 0.6983, 0.6622, 0.6975, 0.7132, 0.7037, 0.6835, 0.6825], [0.6703, 0.6538, 0.6423, 0.674, 0.661, 0.6362, 0.6389, 0.6219, 0.6606, 0.6521, 0.6406, 0.651, 0.6483, 0.6607, 0.6673, 0.6709, 0.6508, 0.6321, 0.6424]]	
Results: 	[[0.6821, 0.6559, 0.6296, 0.6772, 0.6809, 0.6702, 0.6534, 0.666, 0.702, 0.7033, 0.6782, 0.7123, 0.6703, 0.664, 0.6437, 0.635, 0.6666, 0.6491, 0.6747, 0.6641], [0.6993, 0.6781, 0.7135, 0.6992, 0.6757, 0.6984, 0.7032, 0.6632, 0.678, 0.6911, 0.6846, 0.6947, 0.6983, 0.6622, 0.6975, 0.7132, 0.7037, 0.6835, 0.6825, 0.7086], [0.6703, 0.6538, 0.6423, 0.674, 0.661, 0.6362, 0.6389, 0.6219, 0.6606, 0.6521, 0.6406, 0.651, 0.6483, 0.6607, 0.6673, 0.6709, 0.6508, 0.6321, 0.6424, 0.6508]]	
Results: 	[[0.6821, 0.6559, 0.6296, 0.6772, 0.6809, 0.6702, 0.6534, 0.666, 0.702, 0.7033, 0.6782, 0.7123, 0.6703, 0.664, 0.6437, 0.635, 0.6666, 0.6491, 0.6747, 0.6641, 0.6709], [0.6993, 0.6781, 0.7135, 0.6992, 0.6757, 0.6984, 0.7032, 0.6632, 0.678, 0.6911, 0.6846, 0.6947, 0.6983, 0.6622, 0.6975, 0.7132, 0.7037, 0.6835, 0.6825, 0.7086, 0.7035], [0.6703, 0.6538, 0.6423, 0.674, 0.661, 0.6362, 0.6389, 0.6219, 0.6606, 0.6521, 0.6406, 0.651, 0.6483, 0.6607, 0.6673, 0.6709, 0.6508, 0.6321, 0.6424, 0.6508, 0.6515]]	
Results: 	[[0.6821, 0.6559, 0.6296, 0.6772, 0.6809, 0.6702, 0.6534, 0.666, 0.702, 0.7033, 0.6782, 0.7123, 0.6703, 0.664, 0.6437, 0.635, 0.6666, 0.6491, 0.6747, 0.6641, 0.6709, 0.7], [0.6993, 0.6781, 0.7135, 0.6992, 0.6757, 0.6984, 0.7032, 0.6632, 0.678, 0.6911, 0.6846, 0.6947, 0.6983, 0.6622, 0.6975, 0.7132, 0.7037, 0.6835, 0.6825, 0.7086, 0.7035, 0.6898], [0.6703, 0.6538, 0.6423, 0.674, 0.661, 0.6362, 0.6389, 0.6219, 0.6606, 0.6521, 0.6406, 0.651, 0.6483, 0.6607, 0.6673, 0.6709, 0.6508, 0.6321, 0.6424, 0.6508, 0.6515, 0.6241]]	
Results: 	[[0.6821, 0.6559, 0.6296, 0.6772, 0.6809, 0.6702, 0.6534, 0.666, 0.702, 0.7033, 0.6782, 0.7123, 0.6703, 0.664, 0.6437, 0.635, 0.6666, 0.6491, 0.6747, 0.6641, 0.6709, 0.7, 0.6868], [0.6993, 0.6781, 0.7135, 0.6992, 0.6757, 0.6984, 0.7032, 0.6632, 0.678, 0.6911, 0.6846, 0.6947, 0.6983, 0.6622, 0.6975, 0.7132, 0.7037, 0.6835, 0.6825, 0.7086, 0.7035, 0.6898, 0.6522], [0.6703, 0.6538, 0.6423, 0.674, 0.661, 0.6362, 0.6389, 0.6219, 0.6606, 0.6521, 0.6406, 0.651, 0.6483, 0.6607, 0.6673, 0.6709, 0.6508, 0.6321, 0.6424, 0.6508, 0.6515, 0.6241, 0.6735]]	
Results: 	[[0.6821, 0.6559, 0.6296, 0.6772, 0.6809, 0.6702, 0.6534, 0.666, 0.702, 0.7033, 0.6782, 0.7123, 0.6703, 0.664, 0.6437, 0.635, 0.6666, 0.6491, 0.6747, 0.6641, 0.6709, 0.7, 0.6868, 0.692], [0.6993, 0.6781, 0.7135, 0.6992, 0.6757, 0.6984, 0.7032, 0.6632, 0.678, 0.6911, 0.6846, 0.6947, 0.6983, 0.6622, 0.6975, 0.7132, 0.7037, 0.6835, 0.6825, 0.7086, 0.7035, 0.6898, 0.6522, 0.6896], [0.6703, 0.6538, 0.6423, 0.674, 0.661, 0.6362, 0.6389, 0.6219, 0.6606, 0.6521, 0.6406, 0.651, 0.6483, 0.6607, 0.6673, 0.6709, 0.6508, 0.6321, 0.6424, 0.6508, 0.6515, 0.6241, 0.6735, 0.66]]	
